prices.price,prices.tax.iptu,prices.tax.condo,features.bedrooms,features.bathrooms,features.suites,features.parkingSpaces,features.usableAreas,features.totalAreas,features.floors,features.unitsOnTheFloor,features.unitFloor,types.unit_Apartamento,types.unit_Casa,types.unit_Outros,address.zone_Zona Central,address.zone_Zona Norte,address.zone_Zona Oeste,address.zone_Zona Sul,sold
600000.0,0.0,0.0,1,2,1,0,36,36,0,0,0,1,0,0,0,0,0,1,1
600000.0,900.0,1161.0,2,1,1,6,72,72,0,0,0,1,0,0,0,1,0,0,1
600000.0,200.0,1200.0,2,2,1,1,77,77,12,10,4,1,0,0,0,0,1,0,1
600000.0,200.0,1200.0,2,2,1,1,77,77,12,10,4,1,0,0,0,0,1,0,0
600000.0,0.0,0.0,3,3,0,0,126,150,0,0,0,0,1,0,0,0,1,0,1
599000.0,525.0,550.0,2,2,0,2,135,135,0,0,0,0,1,0,0,0,1,0,1
600000.0,0.0,0.0,5,2,0,0,130,130,0,0,0,0,1,0,1,0,0,0,0
600000.0,6166.0,1843.0,3,1,1,3,87,87,0,0,0,1,0,0,0,0,1,0,0
599000.0,1700.0,965.0,2,1,1,0,65,65,0,0,0,1,0,0,0,0,0,1,0
600000.0,176.0,1241.0,2,2,1,1,77,77,15,12,16,1,0,0,0,0,1,0,0
599000.0,268.0,1305.0,3,3,0,2,208,208,0,0,0,1,0,0,0,0,1,0,1
599000.0,0.0,0.0,2,1,0,0,76,76,0,0,0,1,0,0,0,0,0,1,1
595000.0,150.0,1400.0,2,2,2,1,64,64,0,0,0,1,0,0,0,0,1,0,1
600000.0,2100.0,1300.0,2,2,0,1,65,65,0,0,0,1,0,0,0,0,1,0,0
595000.0,172.0,1507.0,2,3,1,1,90,90,12,6,11,1,0,0,0,0,1,0,0
595000.0,2616.0,1259.0,3,4,2,0,151,151,0,0,0,1,0,0,0,0,1,0,1
599000.0,2300.0,980.0,3,3,3,2,101,101,7,12,4,1,0,0,0,0,1,0,0
595000.0,95.0,858.0,2,2,0,0,124,124,0,0,0,1,0,0,0,1,0,0,1
600000.0,190.0,1122.0,3,2,1,1,90,90,0,0,0,1,0,0,0,0,1,0,1
600000.0,2500.0,900.0,2,2,1,1,130,130,0,0,0,1,0,0,0,0,1,0,0
600000.0,26.0,700.0,2,1,1,1,66,106,0,0,0,1,0,0,0,1,0,0,0
599000.0,3600.0,1100.0,2,2,0,0,75,75,0,0,0,1,0,0,0,0,0,1,1
595000.0,165.0,1100.0,3,2,1,0,120,120,0,0,0,1,0,0,0,1,0,0,1
600000.0,1150.0,850.0,1,1,0,0,36,36,12,4,8,1,0,0,0,0,0,1,0
600000.0,69.0,0.0,5,2,0,5,175,175,0,0,0,0,1,0,0,1,0,0,1
600000.0,1100.0,570.0,2,1,0,0,46,50,0,0,0,1,0,0,0,0,0,1,1
600000.0,249.0,750.0,2,1,0,0,63,63,0,0,0,1,0,0,0,0,0,1,1
600000.0,2400.0,780.0,3,3,2,2,90,90,12,12,0,1,0,0,0,0,1,0,0
600000.0,90.0,160.0,4,2,3,0,184,122,0,0,0,0,1,0,0,0,1,0,0
600000.0,60.0,1200.0,3,3,1,2,250,140,0,0,0,0,1,0,0,0,1,0,0
600000.0,0.0,750.0,1,1,0,0,56,0,0,0,0,1,0,0,1,0,0,0,0
594999.0,1442.0,400.0,3,2,0,0,100,100,0,0,0,1,0,0,0,1,0,0,1
600000.0,1800.0,800.0,2,2,0,0,73,73,0,0,0,1,0,0,0,0,0,1,0
600000.0,2490.0,750.0,2,2,0,0,63,63,0,0,0,1,0,0,0,0,0,1,1
599000.0,0.0,700.0,4,2,1,1,132,4000,0,0,0,1,0,0,0,0,1,0,1
600000.0,244.0,1402.0,3,2,1,1,80,80,0,0,0,1,0,0,0,0,1,0,1
599000.0,186.0,920.0,3,2,0,1,80,80,0,0,0,1,0,0,0,1,0,0,1
600000.0,160.0,837.0,2,2,1,1,67,21670,0,0,0,1,0,0,0,0,1,0,0
595000.0,160.0,1150.0,3,1,1,0,120,120,0,0,0,1,0,0,0,1,0,0,1
600000.0,121.0,850.0,2,1,0,0,68,68,0,0,0,1,0,0,0,0,0,1,0
600000.0,651.0,0.0,2,2,0,1,182,125,0,0,0,0,1,0,0,0,1,0,0
599000.0,1680.0,989.0,3,3,0,2,94,94,0,0,0,1,0,0,0,0,1,0,1
600000.0,203.0,1380.0,3,1,1,1,138,138,0,0,0,1,0,0,0,1,0,0,1
600000.0,110.0,645.0,2,1,0,0,57,57,0,0,0,1,0,0,0,0,0,1,1
599999.0,0.0,721.0,3,2,0,0,90,90,0,0,0,1,0,0,0,1,0,0,1
600000.0,1128.0,700.0,2,1,0,0,72,72,0,0,0,1,0,0,0,0,0,1,1
595000.0,800.0,500.0,2,1,0,2,178,200,0,0,0,0,1,0,0,0,1,0,0
600000.0,1600.0,1340.0,3,2,1,2,113,113,0,0,0,1,0,0,0,1,0,0,0
600000.0,354.0,460.0,2,2,0,0,70,70,0,0,0,1,0,0,0,0,0,1,1
600000.0,160.0,1200.0,1,1,0,1,66,66,0,0,0,1,0,0,0,0,1,0,1
600000.0,71.0,0.0,2,2,0,0,85,85,0,0,0,0,1,0,0,1,0,0,0
600000.0,981.0,611.0,1,2,0,0,60,60,0,0,0,1,0,0,0,1,0,0,1
600000.0,190.0,1280.0,2,2,0,0,75,75,0,0,0,1,0,0,0,0,0,1,0
600000.0,0.0,500.0,1,2,0,0,54,54,0,0,0,1,0,0,0,0,0,1,0
600000.0,188.0,639.0,3,1,0,0,69,69,0,0,0,1,0,0,0,0,0,1,0
600000.0,360.0,541.0,3,2,0,1,110,110,0,0,0,1,0,0,0,1,0,0,1
599000.0,133.0,647.0,3,1,0,0,113,89,0,0,0,1,0,0,0,1,0,0,1
600000.0,180.0,1000.0,2,1,0,0,64,64,0,0,0,1,0,0,0,0,0,1,0
600000.0,114.0,1118.0,3,2,0,1,112,112,0,0,0,1,0,0,0,1,0,0,0
600000.0,2700.0,1141.0,1,1,0,1,36,36,0,0,0,1,0,0,0,0,0,1,1
600000.0,2.0,360.0,2,1,0,1,65,65,0,0,0,1,0,0,0,1,0,0,1
595000.0,600.0,350.0,1,1,0,0,52,52,0,0,0,1,0,0,0,0,0,1,0
600000.0,1570.0,839.0,2,2,0,0,68,68,0,0,0,1,0,0,0,0,0,1,0
599999.0,0.0,765.0,3,2,0,0,121,121,0,0,0,1,0,0,0,1,0,0,1
600000.0,1789.0,880.0,3,2,0,0,103,103,0,0,0,1,0,0,0,1,0,0,1
600000.0,2000.0,765.0,3,2,0,0,121,122,8,9,2,1,0,0,0,1,0,0,0
598000.0,160.0,730.0,3,2,0,0,102,10,0,0,0,1,0,0,0,1,0,0,1
600000.0,108.0,729.0,3,1,0,1,74,74,0,0,0,1,0,0,0,1,0,0,0
600000.0,2300.0,1200.0,3,1,1,0,90,90,0,0,0,1,0,0,0,0,0,1,1
600000.0,387.0,693.0,2,1,0,0,42,42,0,0,0,1,0,0,0,0,0,1,1
600000.0,600.0,0.0,2,1,0,1,243,243,1,0,0,0,1,0,0,0,1,0,1
595000.0,327.0,597.0,1,1,0,0,40,40,0,0,0,1,0,0,0,0,0,1,1
599000.0,20.0,20.0,1,1,0,0,40,0,0,0,0,1,0,0,0,0,0,1,1
599000.0,0.0,0.0,1,1,0,1,37,37,0,0,0,1,0,0,0,0,0,1,1
600000.0,146.0,810.0,3,3,0,1,120,120,0,0,0,1,0,0,0,1,0,0,1
590000.0,1230.0,960.0,1,1,0,1,46,46,0,0,0,1,0,0,0,0,0,1,0
600000.0,60.0,500.0,1,1,0,0,28,28,12,4,12,1,0,0,0,0,0,1,1
590000.0,1802.0,782.0,2,2,1,1,77,0,15,12,0,1,0,0,0,0,1,0,1
600000.0,1950.0,1223.0,3,3,0,1,118,120,10,4,1,1,0,0,0,1,0,0,1
595000.0,164.0,1352.0,3,2,0,2,101,101,0,0,0,1,0,0,0,1,0,0,0
600000.0,70.0,500.0,2,1,0,0,42,42,0,0,0,1,0,0,0,0,0,1,1
600000.0,1635.0,1025.0,3,2,0,1,115,115,0,0,0,1,0,0,0,1,0,0,0
600000.0,120.0,405.0,1,1,0,0,70,70,0,0,0,1,0,0,0,0,0,1,1
599000.0,220.0,890.0,2,3,1,1,153,153,3,10,1,1,0,0,0,0,1,0,0
590000.0,118.0,1000.0,3,3,0,1,90,91,0,0,0,1,0,0,0,1,0,0,1
600000.0,95.0,750.0,1,1,1,0,60,60,0,0,0,1,0,0,1,0,0,0,1
600000.0,1789.0,880.0,3,2,0,0,103,103,0,0,0,1,0,0,0,1,0,0,1
600000.0,119.0,700.0,1,1,0,0,50,50,0,0,0,1,0,0,0,0,0,1,1
598000.0,202.0,1444.0,3,3,1,1,87,87,12,6,0,1,0,0,0,0,1,0,0
600000.0,1106.0,890.0,1,1,0,0,55,55,0,0,0,1,0,0,0,0,0,1,1
600000.0,5000.0,450.0,0,0,0,0,600,600,0,0,0,0,0,1,0,0,1,0,0
600000.0,0.0,700.0,3,3,0,1,52,52,0,0,0,1,0,0,0,0,1,0,0
600000.0,115.0,539.0,1,1,0,0,50,50,0,0,0,1,0,0,0,0,0,1,0
600000.0,330.0,530.0,0,0,0,0,540,540,0,0,0,0,0,1,0,0,1,0,1
599000.0,80.0,600.0,1,1,0,0,45,45,0,0,0,1,0,0,0,0,0,1,1
595000.0,850.0,680.0,2,2,0,0,60,60,0,0,0,1,0,0,0,0,0,1,1
600000.0,309.0,1500.0,1,1,0,1,67,67,22,8,2,1,0,0,0,0,1,0,1
600000.0,439.0,0.0,4,1,0,0,225,225,0,0,0,0,1,0,0,1,0,0,1
600000.0,104.0,532.0,1,1,0,0,30,30,0,0,0,1,0,0,0,0,0,1,1
599000.0,2500.0,900.0,2,2,0,0,55,55,0,0,0,1,0,0,0,0,0,1,0
600000.0,1551.0,1100.0,3,2,0,1,92,92,0,0,0,1,0,0,0,1,0,0,0
600000.0,0.0,0.0,6,3,0,1,42,42,0,0,0,0,1,0,0,1,0,0,1
600000.0,157.0,939.0,3,1,0,0,102,102,0,0,0,1,0,0,0,1,0,0,1
600000.0,120.0,950.0,2,1,0,0,71,71,0,0,0,1,0,0,0,0,0,1,0
600000.0,800.0,3400.0,1,1,0,1,55,55,0,0,0,0,0,1,0,0,1,0,0
600000.0,310.0,1600.0,1,1,0,1,70,70,0,0,0,1,0,0,0,0,1,0,1
600000.0,197.0,1375.0,3,1,0,2,90,90,0,0,0,1,0,0,0,1,0,0,0
599999.0,1830.0,1050.0,3,2,0,1,118,118,0,0,0,1,0,0,0,1,0,0,0
600000.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
600000.0,159.0,1413.0,2,2,0,1,90,90,0,0,0,1,0,0,0,1,0,0,0
600000.0,113.0,930.0,2,1,0,0,60,60,0,0,0,1,0,0,0,0,0,1,1
600000.0,133.0,0.0,3,1,0,0,115,121,0,0,0,1,0,0,0,1,0,0,0
600000.0,734.0,920.0,3,1,0,1,86,86,0,0,0,1,0,0,0,1,0,0,0
600000.0,50.0,700.0,2,1,0,0,52,72,0,0,0,1,0,0,0,1,0,0,1
599999.0,0.0,1020.0,3,2,0,1,115,115,0,0,0,1,0,0,0,1,0,0,1
600000.0,1551.0,1185.0,3,2,0,1,92,92,0,0,0,1,0,0,0,1,0,0,1
600000.0,130.0,0.0,1,2,0,0,54,54,0,0,0,1,0,0,0,0,0,1,0
599000.0,201.0,67058.0,3,2,1,1,77,77,0,0,0,1,0,0,0,0,1,0,0
600000.0,309.0,1504.0,1,1,0,1,67,67,0,0,0,1,0,0,0,0,1,0,0
600000.0,218.0,1900.0,1,1,0,1,60,60,11,7,7,1,0,0,0,0,0,1,0
600000.0,0.0,700.0,2,2,0,0,54,54,0,0,0,1,0,0,0,0,0,1,0
600000.0,87.0,1241.0,3,3,0,2,130,130,7,6,7,1,0,0,0,1,0,0,1
595000.0,117.0,1100.0,1,1,0,1,35,35,0,0,0,1,0,0,0,0,0,1,1
599999.0,0.0,997.0,4,2,0,1,146,146,0,0,0,1,0,0,0,1,0,0,0
600000.0,120.0,900.0,3,1,0,1,106,106,0,0,0,1,0,0,0,1,0,0,1
600000.0,168.0,684.0,3,1,0,0,120,120,0,0,0,1,0,0,0,1,0,0,1
599000.0,800.0,3400.0,1,1,0,1,60,60,0,0,0,1,0,0,0,0,1,0,1
592000.0,0.0,0.0,1,1,0,0,37,37,0,0,0,1,0,0,0,0,0,1,0
600000.0,190.0,1228.0,2,1,0,0,72,72,0,0,0,1,0,0,0,0,0,1,0
600000.0,2206.0,1124.0,5,3,0,1,183,183,0,0,0,1,0,0,0,1,0,0,1
600000.0,1664.0,61227.0,2,2,0,0,72,72,8,4,0,1,0,0,0,0,0,1,0
600000.0,2408.0,1459.0,3,3,0,1,168,168,0,0,12,1,0,0,0,0,1,0,1
599999.0,0.0,1035.0,3,3,0,1,127,127,0,0,0,1,0,0,0,1,0,0,1
600000.0,1900.0,2500.0,1,1,0,1,55,55,0,0,0,1,0,0,0,0,0,1,1
599000.0,800.0,3400.0,1,1,1,1,55,55,0,0,0,1,0,0,0,0,1,0,0
600000.0,184.0,1124.0,5,3,0,1,183,2620,0,0,0,1,0,0,0,1,0,0,0
599000.0,800.0,3300.0,1,1,0,1,55,55,0,0,0,1,0,0,0,0,1,0,1
600000.0,152.0,694.0,2,1,0,1,138,138,0,0,0,1,0,0,0,0,0,1,0
595000.0,0.0,0.0,1,1,0,0,32,32,0,0,0,1,0,0,0,0,0,1,1
600000.0,184.0,1189.0,3,3,0,1,129,129,0,0,0,1,0,0,0,1,0,0,0
600000.0,687.0,687.0,1,1,0,0,30,30,0,0,0,1,0,0,0,0,0,1,0
596000.0,171.0,1501.0,3,1,0,1,127,127,8,4,4,1,0,0,0,1,0,0,0
600000.0,200.0,1300.0,3,3,0,0,118,118,0,0,0,1,0,0,0,1,0,0,1
600000.0,80.0,1013.0,3,1,0,0,87,73,0,0,0,1,0,0,0,1,0,0,1
600000.0,1730.0,1870.0,2,1,0,1,65,65,12,0,3,1,0,0,0,0,0,1,0
599999.0,0.0,1200.0,5,5,0,1,226,226,0,0,0,1,0,0,0,1,0,0,1
595000.0,229.0,1788.0,1,1,0,1,54,54,0,0,0,1,0,0,0,0,0,1,0
599999.0,0.0,2900.0,1,1,1,0,53,53,0,0,0,0,0,1,0,0,1,0,1
610000.0,1900.0,1000.0,3,3,1,2,112,120,5,4,0,1,0,0,0,0,1,0,0
610000.0,2135.0,925.0,3,3,1,2,115,0,0,0,0,1,0,0,0,0,1,0,1
610000.0,1700.0,704.0,3,3,2,1,100,100,3,0,3,1,0,0,0,0,1,0,1
600000.0,2000.0,1000.0,2,3,1,1,97,97,3,12,0,1,0,0,0,0,1,0,0
610000.0,165.0,900.0,2,2,1,1,145,145,0,0,1,1,0,0,0,0,1,0,1
610000.0,1700.0,700.0,3,3,2,1,100,100,3,0,3,1,0,0,0,0,1,0,0
610000.0,1700.0,705.0,3,3,2,1,100,100,3,0,3,1,0,0,0,0,1,0,1
605000.0,950.0,650.0,2,2,1,1,74,74,0,0,4,1,0,0,0,0,1,0,0
610000.0,1700.0,703.0,3,3,2,1,100,100,3,0,3,1,0,0,0,0,1,0,1
610000.0,1700.0,702.0,3,3,2,1,100,100,3,0,3,1,0,0,0,0,1,0,0
609000.0,1.0,554.0,3,2,1,1,80,80,0,0,0,1,0,0,0,0,1,0,0
610000.0,1800.0,700.0,2,3,1,1,75,0,3,0,2,1,0,0,0,0,1,0,0
600000.0,0.0,0.0,2,2,1,2,72,0,16,6,0,1,0,0,0,0,1,0,0
610000.0,1215.0,1260.0,3,3,1,1,92,92,0,0,0,1,0,0,0,1,0,0,0
610000.0,1719.0,1255.0,4,3,1,2,107,0,0,4,0,1,0,0,0,0,1,0,1
610000.0,1717.0,1000.0,3,1,1,1,84,84,5,8,2,1,0,0,0,1,0,0,0
600000.0,1800.0,500.0,4,2,1,2,200,200,0,0,0,0,1,0,0,0,1,0,0
610000.0,1500.0,1000.0,2,2,1,1,75,75,0,0,0,1,0,0,0,0,1,0,1
610000.0,140.0,650.0,3,1,1,2,75,75,0,0,6,1,0,0,0,0,0,1,1
610000.0,1.0,700.0,3,2,1,1,80,80,0,0,0,1,0,0,0,0,1,0,0
605000.0,0.0,0.0,2,3,1,1,65,65,0,0,0,1,0,0,0,0,1,0,1
600000.0,2.0,835.0,2,1,1,1,71,71,0,0,0,1,0,0,0,0,0,1,0
600000.0,0.0,770.0,3,3,1,1,100,110,7,4,7,1,0,0,0,1,0,0,1
600250.0,172.0,1507.0,2,2,1,1,90,0,0,0,11,1,0,0,0,0,1,0,0
608000.0,120.0,910.0,3,3,1,2,82,82,0,0,0,1,0,0,0,0,1,0,1
610000.0,1.0,625.0,3,2,1,1,89,89,0,0,0,1,0,0,0,0,1,0,1
610000.0,2110.0,900.0,3,3,1,1,125,0,0,4,0,1,0,0,0,1,0,0,0
606195.0,0.0,0.0,2,1,1,1,80,0,0,0,5,1,0,0,0,0,1,0,0
610000.0,1000.0,670.0,2,2,0,0,80,80,12,2,2,1,0,0,0,0,0,1,0
607000.0,1106.0,899.0,3,3,1,2,80,80,0,0,4,1,0,0,0,0,1,0,0
605000.0,2300.0,1000.0,2,3,1,1,98,98,0,0,0,1,0,0,0,0,1,0,1
601890.0,1600.0,750.0,3,2,1,1,74,74,0,0,3,1,0,0,0,0,1,0,0
609000.0,0.0,0.0,3,2,1,1,81,81,0,0,0,1,0,0,0,0,1,0,0
605000.0,230.0,850.0,3,2,1,1,110,110,3,4,0,1,0,0,0,0,1,0,1
605000.0,1.0,934.0,2,2,1,1,74,0,3,12,0,1,0,0,0,0,1,0,1
600000.0,0.0,240.0,3,2,1,3,400,0,0,0,0,0,1,0,0,0,1,0,1
610000.0,0.0,0.0,2,2,1,1,77,77,0,0,0,1,0,0,0,0,1,0,1
610000.0,0.0,0.0,2,3,1,1,75,75,0,0,0,1,0,0,0,0,1,0,0
609000.0,1200.0,550.0,2,2,1,1,63,63,0,0,6,1,0,0,0,1,0,0,0
610000.0,150.0,850.0,2,2,1,0,74,74,10,4,3,1,0,0,0,0,0,1,1
605000.0,1.0,1.0,2,1,1,1,87,87,4,0,2,1,0,0,0,0,1,0,0
605990.0,1.0,1.0,2,2,1,1,62,62,10,8,0,1,0,0,0,1,0,0,0
610000.0,10.0,10.0,2,2,1,1,69,69,12,12,0,1,0,0,0,0,1,0,1
609000.0,1.0,561.0,3,2,1,1,89,89,0,0,0,1,0,0,0,0,1,0,0
606000.0,1.0,1.0,2,2,1,1,83,83,8,12,0,1,0,0,0,0,1,0,1
604556.0,0.0,0.0,2,2,1,1,62,10,0,0,0,1,0,0,0,1,0,0,1
600000.0,195.0,796.0,3,2,0,1,85,85,3,4,0,1,0,0,0,0,1,0,1
609000.0,1210.0,999.0,3,3,1,2,127,127,0,0,0,1,0,0,0,0,1,0,1
610000.0,1890.0,620.0,3,3,3,2,95,95,3,4,2,1,0,0,0,0,1,0,1
602000.0,10.0,10.0,3,3,1,1,81,81,10,8,0,1,0,0,0,0,1,0,0
610000.0,280.0,1090.0,1,2,1,1,68,68,22,8,11,1,0,0,0,0,1,0,0
605000.0,1500.0,700.0,2,2,1,1,75,75,0,0,2,1,0,0,0,0,1,0,1
610000.0,15.0,15.0,3,2,1,1,83,83,9,14,0,1,0,0,0,0,1,0,0
604557.0,0.0,0.0,2,2,1,1,63,63,0,0,0,1,0,0,0,1,0,0,0
600000.0,180.0,730.0,2,2,0,0,68,70,12,8,4,1,0,0,0,0,0,1,0
610000.0,1554.0,1175.0,2,1,1,1,68,0,11,0,9,1,0,0,0,1,0,0,1
600490.0,1200.0,630.0,3,3,1,1,86,86,0,0,6,1,0,0,0,1,0,0,1
608508.0,1250.0,710.0,2,2,1,1,99,99,0,0,0,1,0,0,0,1,0,0,1
610000.0,1701.0,1020.0,3,2,1,1,102,102,0,0,0,1,0,0,0,0,1,0,0
610000.0,1900.0,690.0,3,3,1,2,97,97,0,0,0,1,0,0,0,0,1,0,0
605000.0,1500.0,750.0,2,2,1,1,74,74,3,12,0,1,0,0,0,0,1,0,0
610000.0,250.0,675.0,2,3,2,2,100,100,0,0,0,1,0,0,0,0,1,0,0
604000.0,500.0,650.0,3,2,1,2,82,82,0,0,0,1,0,0,0,0,1,0,0
610000.0,1.0,651.0,3,2,1,1,89,89,0,0,0,1,0,0,0,0,1,0,0
609200.0,0.0,0.0,2,3,2,1,152,152,0,0,0,1,0,0,0,1,0,0,0
610000.0,1700.0,700.0,3,3,1,1,100,100,0,0,3,1,0,0,0,0,1,0,1
609000.0,0.0,0.0,2,2,1,1,75,75,0,0,0,1,0,0,0,0,1,0,0
610000.0,0.0,800.0,2,1,0,0,70,70,10,4,3,1,0,0,0,0,0,1,0
605000.0,1.0,1.0,2,2,1,1,74,0,3,12,0,1,0,0,0,0,1,0,1
610000.0,0.0,550.0,2,3,1,2,92,92,3,6,3,1,0,0,0,1,0,0,0
605000.0,0.0,0.0,2,2,1,1,74,74,0,0,0,1,0,0,0,0,1,0,1
600000.0,96.0,703.0,2,2,1,2,70,87,0,0,0,1,0,0,0,1,0,0,0
609420.0,0.0,0.0,3,2,1,1,82,82,0,0,0,1,0,0,0,0,1,0,0
610000.0,1013.0,116.0,4,4,1,1,163,163,2,1,1,0,1,0,0,0,1,0,1
604000.0,1600.0,850.0,3,2,1,1,84,84,0,0,4,1,0,0,0,0,1,0,1
609000.0,0.0,0.0,3,2,1,1,82,82,0,0,0,1,0,0,0,0,1,0,1
610000.0,1.0,1.0,2,2,1,6,65,65,5,5,4,1,0,0,0,1,0,0,0
610000.0,1.0,1.0,3,2,1,1,82,0,8,12,0,1,0,0,0,0,1,0,0
605000.0,1220.0,680.0,2,2,2,1,70,70,0,0,2,1,0,0,0,1,0,0,0
602000.0,0.0,0.0,3,2,1,1,81,81,0,0,0,1,0,0,0,0,1,0,0
610000.0,142.0,862.0,2,2,1,2,72,72,9,8,4,1,0,0,0,1,0,0,1
606000.0,1.0,1.0,2,1,1,1,83,0,0,0,0,1,0,0,0,0,1,0,0
602040.0,0.0,0.0,3,2,1,1,77,77,0,0,0,1,0,0,0,0,1,0,0
610000.0,0.0,0.0,2,2,1,1,91,7390,0,0,0,1,0,0,0,0,1,0,1
610000.0,142.0,620.0,2,2,0,0,70,70,12,4,8,1,0,0,0,0,0,1,0
610000.0,150.0,500.0,2,2,0,0,70,70,12,4,4,1,0,0,0,0,0,1,0
605100.0,1220.0,680.0,2,2,2,1,70,70,0,0,2,1,0,0,0,1,0,0,1
610000.0,220.0,1200.0,2,2,1,2,75,75,0,0,0,1,0,0,0,0,1,0,1
609000.0,100.0,500.0,2,1,0,1,63,0,0,0,0,1,0,0,0,1,0,0,0
600490.0,1400.0,630.0,3,3,0,1,82,82,0,0,6,1,0,0,0,1,0,0,1
610000.0,1100.0,800.0,2,2,1,1,76,76,0,0,0,1,0,0,0,0,1,0,0
610000.0,1754.0,750.0,2,2,0,0,65,65,4,4,4,1,0,0,0,0,0,1,0
610000.0,178.0,650.0,3,2,1,2,85,85,0,0,0,1,0,0,0,0,1,0,0
609000.0,0.0,0.0,3,2,1,1,77,77,0,0,0,1,0,0,0,0,1,0,1
610000.0,1900.0,690.0,3,3,1,2,97,97,0,0,0,1,0,0,0,0,1,0,0
609468.0,1605.0,1140.0,3,3,2,1,83,83,0,0,0,1,0,0,0,0,1,0,0
610000.0,1701.0,701.0,3,3,1,1,100,100,7,0,3,1,0,0,0,0,1,0,1
610000.0,1702.0,702.0,3,3,1,3,100,100,7,0,3,1,0,0,0,0,1,0,0
609000.0,0.0,0.0,3,3,1,2,260,260,2,1,1,0,1,0,0,0,1,0,1
601350.0,0.0,0.0,2,2,1,1,81,81,0,0,0,1,0,0,0,0,1,0,0
600000.0,328.0,0.0,4,3,1,7,363,363,0,0,0,0,1,0,0,0,1,0,1
605000.0,1.0,1.0,2,2,1,1,75,0,3,12,2,1,0,0,0,0,1,0,0
601350.0,189.0,1269.0,2,2,1,1,94,94,0,0,0,1,0,0,0,0,1,0,1
606000.0,1.0,1.0,2,1,1,1,83,0,0,0,1,1,0,0,0,0,1,0,0
602000.0,1900.0,1383.0,3,3,1,1,81,81,0,0,0,1,0,0,0,0,1,0,1
609000.0,130.0,700.0,3,3,1,2,98,98,3,2,1,1,0,0,0,0,1,0,0
604200.0,165.0,1264.0,2,2,1,1,86,86,0,0,0,1,0,0,0,0,1,0,1
609000.0,0.0,0.0,3,3,2,2,150,150,0,0,0,1,0,0,0,0,1,0,0
610000.0,1930.0,900.0,3,3,1,2,96,96,0,0,0,1,0,0,0,0,1,0,0
610000.0,1940.0,900.0,3,3,1,2,96,96,0,0,0,1,0,0,0,0,1,0,1
603900.0,20.0,20.0,2,2,1,1,85,85,0,0,5,1,0,0,0,0,1,0,1
610000.0,100.0,800.0,2,1,0,0,70,70,12,4,3,1,0,0,0,0,0,1,0
609900.0,190.0,1310.0,2,2,1,1,91,91,0,0,0,1,0,0,0,0,1,0,0
605000.0,220.0,1210.0,3,2,1,2,105,105,0,0,0,1,0,0,0,0,1,0,0
610000.0,584.0,150.0,3,4,2,1,140,140,0,0,0,0,1,0,0,0,1,0,1
609000.0,0.0,0.0,4,3,2,2,117,117,0,0,0,0,1,0,0,0,1,0,1
605000.0,0.0,0.0,2,2,1,1,74,74,0,0,0,1,0,0,0,0,1,0,1
604000.0,1.0,1.0,3,1,1,1,85,0,7,6,1,1,0,0,0,0,1,0,0
602000.0,1900.0,1383.0,3,2,1,1,81,81,0,0,0,1,0,0,0,0,1,0,1
609000.0,0.0,0.0,3,3,1,2,150,150,0,0,0,1,0,0,0,0,1,0,1
610000.0,75.0,150.0,3,2,2,1,140,140,0,0,0,0,1,0,0,0,1,0,1
610000.0,2100.0,900.0,3,3,1,1,84,84,12,12,0,1,0,0,0,0,1,0,0
610000.0,2200.0,850.0,2,2,1,1,93,93,0,0,0,1,0,0,0,0,1,0,1
610000.0,119.0,876.0,2,3,1,1,78,78,0,0,0,1,0,0,0,1,0,0,1
610000.0,150.0,800.0,2,1,1,1,70,70,12,4,4,1,0,0,0,0,0,1,1
610000.0,0.0,800.0,3,1,1,1,75,75,0,0,6,1,0,0,0,0,0,1,0
610000.0,843.0,150.0,3,3,2,1,140,140,0,0,0,0,1,0,0,0,1,0,0
610000.0,2171.0,895.0,2,2,0,0,64,64,10,2,5,1,0,0,0,0,0,1,0
602000.0,1898.0,1383.0,3,3,1,1,83,83,0,0,0,1,0,0,0,0,1,0,0
610000.0,1800.0,900.0,2,2,1,1,70,70,0,0,0,1,0,0,0,0,1,0,1
605000.0,1710.0,1121.0,3,3,2,1,82,82,12,5,8,1,0,0,0,0,1,0,1
606000.0,1.0,1.0,2,2,1,1,83,83,8,8,4,1,0,0,0,0,1,0,1
610000.0,292.0,1079.0,3,2,1,2,120,120,0,0,0,1,0,0,0,1,0,0,1
610000.0,0.0,0.0,2,2,1,1,158,158,0,0,0,1,0,0,0,0,1,0,1
609090.0,0.0,0.0,3,2,1,1,75,75,0,0,0,1,0,0,0,0,0,1,0
607000.0,1.0,821.0,3,2,1,1,80,80,0,0,0,1,0,0,0,1,0,0,1
604000.0,232.0,0.0,3,3,1,1,94,6425,0,0,14,1,0,0,0,0,1,0,0
610000.0,0.0,1292.0,2,3,1,2,79,79,0,0,0,1,0,0,0,0,1,0,0
610000.0,0.0,0.0,3,3,1,1,110,110,0,0,0,1,0,0,0,0,1,0,0
606600.0,1.0,1.0,1,1,1,1,51,51,20,8,3,1,0,0,1,0,0,0,1
604800.0,1233.0,850.0,3,3,1,1,82,82,0,0,0,1,0,0,0,0,1,0,0
605000.0,150.0,700.0,2,1,1,1,75,0,0,0,2,1,0,0,0,0,1,0,0
